Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,selected_model,Mean_total_billions,Mean_perio_billions,Mean_replace_billions,SD_total_billions,SD_perio_billions,SD_replace_billions,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
South Sudan,0.07645689477631983,0.13882073360151898,0.01959756704101777,0.03101730564283178,0.0150227020684876,0.02473815426684153,0.01960708908020757,0.0308449258030496,0.00388831933969033,0.01039245619303086,0.00728931951576783,0.0154387959412114,8.10214664046406e-4,0.00299039750098632,3.4326576309531967e-4,0.0022263294351895,9.175332210055834e-5,5.350385516887001e-4,0.09721424723872792,0.13693662191525732,0.04245920625724366,0.06498273201612645,0.0151393577259101,0.02498327340183354,0.0011,0.09,SSD,9672522.38198006,684352.7039931212,0.0091199520841927,0.00108676737559254,0.0627397149344014,0.01208926638373599,1135.818812578,2230.70886049526,608.998341813801,low,NA,NA,NA,NA,NA,NA,8.10214664046406e-4,0.00299039750098632,3.4326576309531967e-4,0.0022263294351895,9.175332210055834e-5,5.350385516887001e-4
Spain,2.4758059044609193,0.5741584135302527,0.15927522735653363,0.06508377849346414,0.12080942448788008,0.0884894200395633,0.36924662217330406,0.21662277781910097,0.04066728444149346,0.03293609609794325,0.05986616673015894,0.06065582542367186,0.02514749885933883,0.05247522785874148,0.00272709999796093,0.00785089765276099,0.00103873291042493,0.00326660283140595,2.3830593346134457,0.531027904262292,0.31541712117363757,0.09381844342278352,0.11919337356137742,0.08731872845753849,8.3063,178.03,ESP,45549328.184396826,2181919.980888251,0.0760930755449854,0.0092640925527318,0.0388302957668494,0.0074066271669799,33185.2850643774,40136.4157791198,28212.6437361959,high,NA,NA,NA,NA,NA,NA,2.4758059044609193,0.5741584135302527,0.15927522735653363,0.06508377849346414,0.12080942448788008,0.0884894200395633
Sri Lanka,0.9350335374976296,0.4013195408434542,0.14230511841229102,0.11587759889496337,0.09500382982997443,0.10500626314665872,0.1924797465482883,0.14033043163925846,0.03455523000410365,0.0434306510657669,0.04692621850703755,0.06899074900341079,0.01166946182418765,0.0281516570485648,0.00256415004514496,0.01360693258174636,6.948263332297316e-4,0.00275883869181777,1.030598801731631,0.4229583903398584,0.29191933165198636,0.22411440363218063,0.09577004926035884,0.10728750997919428,0.04,1.82,LKA,22270054.60069326,1382305.8533623256,0.0379600567306307,0.00451002879221809,0.0939384188539672,0.01468220856852094,11836.8632384707,12507.5208082613,10975.6434906953,low,NA,NA,NA,NA,NA,NA,0.01166946182418765,0.0281516570485648,0.00256415004514496,0.01360693258174636,6.948263332297316e-4,0.00275883869181777
Sudan,0.6876497695899345,0.701317410947978,0.11192042277419548,0.15550591266345312,0.07953792473929965,0.1206349782264376,0.1450200187541471,0.16969707131911954,0.02417631995114427,0.05206530314407084,0.03978116991385014,0.07627565702278401,0.0081284337256626,0.0358772839172057,0.0018114039029314,0.00948065268736772,4.995696008550824e-4,0.00313176502728731,0.7804692136324275,0.6984360147031473,0.23847660498535972,0.2891507674118511,0.08004510537942386,0.11960131678189502,0.0463,1.07,SDN,43419045.80622332,3147276.3745258525,0.0322620875579911,0.00359354885385655,0.0615436258978323,0.01008268354198729,3208.4630219059,3761.98309712186,2593.18329244804,low,NA,NA,NA,NA,NA,NA,0.0081284337256626,0.0358772839172057,0.0018114039029314,0.00948065268736772,4.995696008550824e-4,0.00313176502728731
Suriname,0.0277113845406442,0.01196514315051977,0.00658459677962927,0.00541099377856811,0.00431197152696069,0.00487840536825527,0.00681011023075799,0.00540353560755789,0.00159726785561607,0.00210811635782353,0.0022166505116822,0.00316962466907865,3.6069585770939967e-4,8.433747563370097e-4,1.0953731531590328e-4,4.550170179979222e-4,3.178927689064246e-5,1.378199990339031e-4,0.03311078568301354,0.01430461468583528,0.01336775198251271,0.01025477854550271,0.00428292605299102,0.00473775941394044,0.0095,15.9,SUR,579247.1178923211,37483.70030148112,0.054353176778523,0.00669684145378594,0.1667611405187695,0.01739476201291945,11391.9968620447,12615.7704810196,10218.2047307842,low,NA,NA,NA,NA,NA,NA,3.6069585770939967e-4,8.433747563370097e-4,1.0953731531590328e-4,4.550170179979222e-4,3.178927689064246e-5,1.378199990339031e-4
Sweden,2.469537853801756,0.5394846532360029,0.4228065700803965,0.15844987864023735,0.27292994400828935,0.1890796702286632,0.5621612048368302,0.34392743375518325,0.11491359386244727,0.09401787929894778,0.1369427433711477,0.13398381105836654,0.03604603842166486,0.06229392057341523,0.00748954726911347,0.02006281962692576,0.00278944015476969,0.00863170419596092,2.7117477352724166,0.5365514424091183,0.8080538175216558,0.1807805870640108,0.2729896129685874,0.19195363126699247,3.3758,327.04,SWE,10373513.223420853,511833.20005653147,0.0813174579574529,0.01291767907483165,0.1571243988956068,0.01636603526622869,49711.8789477866,58061.2638373285,44808.3535951236,mid,NA,NA,NA,NA,NA,NA,0.5621612048368302,0.34392743375518325,0.11491359386244727,0.09401787929894778,0.1369427433711477,0.13398381105836654
Switzerland,1.5430642233537524,0.35240731420743393,0.3269107135750614,0.131336423720127,0.1332282486228977,0.09563106604312892,0.35808761191256827,0.2197730326849299,0.09651479677763022,0.08103342539514495,0.0664996742665049,0.06515523171197779,0.01872295954813843,0.0324274840523532,0.00579601777107594,0.01500549996274584,0.00103782125354049,0.00324184187363339,1.7322266338102803,0.3541232368380705,0.6017919830990337,0.15393954827306253,0.13533037343791138,0.0984012318275104,4.2189,493.73,CHE,8922811.60766904,470227.6655009044,0.0763150251885009,0.00859429681001419,0.1533840582275044,0.01992626108151771,64198.136982046,75391.4685464906,58208.6145152868,high,NA,NA,NA,NA,NA,NA,1.5430642233537524,0.35240731420743393,0.3269107135750614,0.131336423720127,0.1332282486228977,0.09563106604312892
Syrian Arab Republic,0.2597665260243138,0.22863849718652915,0.06145621599021104,0.07748085201990396,0.04511075504839259,0.06589834892261545,0.06520230006121887,0.0792036727809393,0.01405516312592869,0.03353249394351484,0.02335688598849698,0.04521348006634966,0.00308824974263951,0.01479331196105363,8.904024931514877e-4,0.00461229674029985,2.938024108436092e-4,0.00187730621103911,0.31691075131032803,0.25110070764353076,0.1342735839490352,0.16628329065155925,0.04471976814612114,0.06613255998728672,0.028,1.66,SYR,14030436.263615264,1098637.9595554098,0.062640595250881,0.00748070674503655,0.1091204837848279,0.01600221761473979,3192.22855926713,4318.56426596724,2186.87027012263,low,NA,NA,NA,NA,NA,NA,0.00308824974263951,0.01479331196105363,8.904024931514877e-4,0.00461229674029985,2.938024108436092e-4,0.00187730621103911
Taiwan (Province of China),2.108862730306742,0.6129023891286307,0.8761088402687214,0.3915615143352948,0.39279748112837465,0.37055500506545136,0.5137887194549893,0.3375971260396328,0.1780038791946532,0.1602571306641583,0.1886552592849529,0.2218789803793587,0.02719787868394369,0.05626070226432489,0.01421416115358295,0.04832420220459697,0.00281243599042548,0.01227598318087303,3.085388320270426,0.7461460639901853,1.9240258151157292,0.6129019376836465,0.3876277911570429,0.36091404047319936,6.3776,269.82,TWN,23636689.389643572,1119141.8078097142,0.0466127576072723,0.00639636853090744,0.1606668689132124,0.02037707147128339,52586.8871458795,58546.4927730349,46148.2066226682,high,NA,NA,NA,NA,NA,NA,2.108862730306742,0.6129023891286307,0.8761088402687214,0.3915615143352948,0.39279748112837465,0.37055500506545136
Tajikistan,0.18823750098104255,0.16457519434259774,0.02937422095044843,0.03628331142560413,0.02082018608895184,0.02976317127372948,0.03897927565123629,0.04219908151301147,0.00647179881912696,0.0120909202930753,0.01029827947847202,0.01811991349348156,0.00231345114938585,0.00914223983493774,4.671421698253074e-4,0.00261182359086254,1.3930544172007864e-4,0.00110417164890413,0.21147230651016233,0.1674947382522109,0.06069469172640812,0.06940336518255234,0.02079191938166503,0.03080491591947821,0.0306,3.29,TJK,10159942.149303185,716569.9885359937,0.0414507207417621,0.00484247154280794,0.0643309854150405,0.01150532471125785,4048.89974628512,5233.32384938635,3377.83028560404,low,NA,NA,NA,NA,NA,NA,0.00231345114938585,0.00914223983493774,4.671421698253074e-4,0.00261182359086254,1.3930544172007864e-4,0.00110417164890413
Thailand,4.043115939226551,1.5110556657684704,0.9569810106036916,0.6900203862051317,0.6194545649068172,0.6157492060138057,0.994489774771615,0.7375351723655387,0.2426135639489167,0.2755973347735162,0.31161574422251775,0.41381360760328106,0.05313573083283791,0.12047367145998962,0.01652872742134479,0.07498533317153117,0.00490232565161536,0.02005903598395304,4.84584207224613,1.8177525199368063,1.939024431127212,1.3110375969569057,0.6213913194686047,0.6269326262715761,0.1917,2.82,THA,66683246.22961923,4619009.710970659,0.0562179594384792,0.00650725714984104,0.1820840970620146,0.0206985762785427,15983.4114697328,16590.834442452,15501.6545698878,low,NA,NA,NA,NA,NA,NA,0.05313573083283791,0.12047367145998962,0.01652872742134479,0.07498533317153117,0.00490232565161536,0.02005903598395304
Timor-Leste,0.02293590658399595,0.02235448881285652,0.00273488601194243,0.00341079988045885,0.00199904192491257,0.00290648276444262,0.0044998285889638,0.0052823910598682,6.020814221346663e-4,0.00112380206969726,9.934724026652395e-4,0.00184754711939741,2.651845904478596e-4,9.698822306789886e-4,4.278393768138115e-5,2.937130642414041e-4,1.3269077589285982e-5,8.067867824310567e-5,0.02462433580782331,0.02254298353738435,0.0058191374210673,0.00666583590483776,0.00200324766325984,0.0029558871734936,7e-4,0.55,TLS,1397733.35794623,73134.7897742372,0.0228262623618023,0.00268841779237339,0.0451674861187384,0.0076494236451317,3722.98661819435,4953.83512579926,2817.41918278498,low,NA,NA,NA,NA,NA,NA,2.651845904478596e-4,9.698822306789886e-4,4.278393768138115e-5,2.937130642414041e-4,1.3269077589285982e-5,8.067867824310567e-5
Togo,0.13076550822955452,0.144137576311059,0.0396436790174909,0.05776603808079761,0.02921875493774855,0.04401890277515605,0.0344178496534784,0.04431143701570089,0.0082779027450933,0.0180319224218445,0.01410999590122796,0.02714040288304772,0.00149965880793114,0.00604769539674006,6.330265363939439e-4,0.00418817239230036,1.6900309507405167e-4,0.00110531662094731,0.17191085138000106,0.17010856065902905,0.08449691829754506,0.11276278458591744,0.02890863183335694,0.04587268442092435,0.0017,0.2,TGO,8370929.820574667,566656.0961011015,0.0155092252026836,0.00193536342556899,0.1301145050433099,0.01631085024000975,1958.6099465201,2362.58210366738,1430.68517256034,low,NA,NA,NA,NA,NA,NA,0.00149965880793114,0.00604769539674006,6.330265363939439e-4,0.00418817239230036,1.6900309507405167e-4,0.00110531662094731
Tokelau,4.5607605151625214e-5,2.3657416907572152e-5,2.4120049282562347e-6,2.0782474344822944e-6,1.587234567971923e-6,1.815379115584216e-6,7.493924930857827e-6,6.174527127763753e-6,5.73349462508771e-7,7.525503112600225e-7,7.997761876695663e-7,1.1589105075991154e-6,5.069887730659209e-7,1.509194810134023e-6,4.141000145214008e-8,1.911865152914485e-7,1.209605064999234e-8,7.904432145891222e-8,4.464550868074664e-5,2.20958124430329e-5,4.942773469888923e-6,4.0252889413073805e-6,1.589293236875364e-6,1.8772260658985004e-6,NA,NA,TKL,1370.9659633167146,66.88937808331912,0.0585960097736124,0.00677116624460175,0.0262106272987105,0.00468698378429244,11046.708927155,11531.201967229,10584.5646048394,low,NA,NA,NA,NA,NA,NA,5.069887730659209e-7,1.509194810134023e-6,4.141000145214008e-8,1.911865152914485e-7,1.209605064999234e-8,7.904432145891222e-8
Tonga,0.00204721813041105,0.00175494069091079,1.0176057556140496e-4,1.1416388304599178e-4,7.113042811354302e-5,9.742126802624469e-5,3.390728379742534e-4,3.924279529456781e-4,2.363063368205917e-5,4.415070610285969e-5,3.43092597724476e-5,5.7820203984953974e-5,2.296639372798311e-5,9.832679217979325e-5,1.6019314686325922e-6,7.330655894383282e-6,4.744938807095366e-7,2.9465004963177443e-6,0.0020013092302597,0.00164172056734215,2.1528596616107303e-4,2.2493033605919228e-4,7.128489382678047e-5,9.851613322225844e-5,0.0017,16.62,TON,106299.51296426676,5154.936606225812,0.0258849326476872,0.00328207842743,0.0195176721457527,0.00361247803785389,5302.75719616437,5643.44432789016,4961.48799732452,mid,NA,NA,NA,NA,NA,NA,3.390728379742534e-4,3.924279529456781e-4,2.363063368205917e-5,4.415070610285969e-5,3.43092597724476e-5,5.7820203984953974e-5
Trinidad and Tobago,0.11746942107836238,0.0393928584664158,0.02923874180933049,0.01814738302677807,0.01825632861585051,0.0171731361364021,0.02959924352738994,0.02077824315999382,0.00746419871194894,0.00756930684465161,0.0091921745196252,0.01097777941747842,0.00157107449472501,0.0029545450452472,4.8308863983405754e-4,0.00163629890505433,1.4032079547835388e-4,4.986057298601126e-4,0.1410062928085058,0.04548114231257021,0.05828521559921452,0.03250264590984726,0.01813620129945759,0.01649871592488075,0.0737,53.4,TTO,1393135.5421722005,87408.42797679151,0.0635490172433058,0.00777706553605949,0.2070688210419927,0.01953665921909135,24680.4234407534,26505.4392438915,23201.4672709904,mid,NA,NA,NA,NA,NA,NA,0.02959924352738994,0.02077824315999382,0.00746419871194894,0.00756930684465161,0.0091921745196252,0.01097777941747842
Tunisia,0.5000470508916256,0.22644721219179595,0.10848659325214036,0.09699712009002776,0.07246173569484737,0.08347824655582922,0.11773039900392196,0.09574819038102976,0.0255609789471235,0.03230310368081998,0.03685921515361441,0.0562617103294113,0.00613926742578168,0.01339724587433763,0.00179205703632286,0.00818638559666153,5.254237110792045e-4,0.00227665451012537,0.5897254132429757,0.265659113017791,0.22121809599755868,0.18280142960233675,0.07275597645221542,0.08182836781558499,0.0609,5.17,TUN,11842577.921736134,661704.0496421093,0.0651097447987553,0.007075969637171,0.1417847571816504,0.02049746770066095,10324.7675622193,10757.5939383676,9696.76925789121,low,NA,NA,NA,NA,NA,NA,0.00613926742578168,0.01339724587433763,0.00179205703632286,0.00818638559666153,5.254237110792045e-4,0.00227665451012537
Turkmenistan,0.32685916883811905,0.10666690060155667,0.04852862759738009,0.03302326149160308,0.03050085814182515,0.02946444424570923,0.06715797931194428,0.04401674837270178,0.01228585794808335,0.01306479020093117,0.01543077905219534,0.01972728955057451,0.00395008393537385,0.00788028171392367,8.103368285111283e-4,0.00290485236610091,2.3910800809014623e-4,8.977289343406571e-4,0.356823801621154,0.11369967227375168,0.09697737017088812,0.05994410676959903,0.03102309584187597,0.03006416864427027,0.1348,22.57,TKM,5158372.87954372,271672.8314504395,0.0442257986156972,0.0049149699633362,0.1017709163879264,0.0169378901618358,21078.6337322333,29240.740034522,14054.5241653588,mid,NA,NA,NA,NA,NA,NA,0.06715797931194428,0.04401674837270178,0.01228585794808335,0.01306479020093117,0.01543077905219534,0.01972728955057451
Tuvalu,1.9000557154658505e-4,2.019604607005173e-4,1.082601665714154e-5,1.3698573606675492e-5,7.64417413107995e-6,1.0981957578435322e-5,3.198444770021872e-5,4.1794880394258127e-5,2.401351753933537e-6,4.517629392340261e-6,3.876929548770119e-6,6.924550027601781e-6,1.940013811909033e-6,7.9597901457455e-6,1.9599798679830725e-7,1.170801734111504e-6,5.777933784245904e-8,3.760047014308561e-7,1.8756442798139615e-4,1.7641468603599758e-4,2.279197409816231e-5,2.6060365366530956e-5,7.6584796464808e-6,1.116089616213437e-5,1e-4,6.81,TUV,12367.088237351889,811.8685526774134,0.0464250934739909,0.00514783647131434,0.019641570015473,0.00381425251676875,4071.89618681655,4277.19689785503,3880.38153405269,mid,NA,NA,NA,NA,NA,NA,3.198444770021872e-5,4.1794880394258127e-5,2.401351753933537e-6,4.517629392340261e-6,3.876929548770119e-6,6.924550027601781e-6
Türkiye,6.763764113695889,2.024471819522818,1.40071522313394,0.8419259739356934,0.8629289267384315,0.7696663731818904,1.5665707395519564,1.085894001661894,0.35035955480625686,0.3498151097350163,0.43745268853087754,0.5737264324347305,0.08995315138546685,0.16869099346631508,0.02328006456099985,0.08244574483035273,0.00720096605178031,0.02621874117895434,7.761381465252515,2.311444884925238,2.7616815043790672,1.4998464873573014,0.8657632393841781,0.7730263028883149,0.8299,10,TUR,83612044.78503373,3175113.4194567576,0.0814259686172828,0.008838808663724,0.157575508519591,0.01926630475674969,26693.2632078099,31219.9427142388,19992.4694665393,low,NA,NA,NA,NA,NA,NA,0.08995315138546685,0.16869099346631508,0.02328006456099985,0.08244574483035273,0.00720096605178031,0.02621874117895434
Uganda,0.5433703173808485,0.6870644211321014,0.09269701865527384,0.1292068376048478,0.06837602371966128,0.10543629980371848,0.11800302180871612,0.15764311125810962,0.0190198434128112,0.03939354324230771,0.03422286052233728,0.06587082299849219,0.00663300742905488,0.05768135593691737,0.00142473038183836,0.00934291881958563,3.985638596663683e-4,0.00214296214657899,0.624870160789147,0.6541550581839719,0.2015278086371347,0.26145039102058,0.06900441591164462,0.1156987400114727,0.0124,0.31,UGA,43315052.99841558,2500505.300560806,0.0081972365615542,0.00101767072172739,0.0570240963095913,0.01153053478398055,2351.15502837534,3048.6915812112,1846.71776034479,low,NA,NA,NA,NA,NA,NA,0.00663300742905488,0.05768135593691737,0.00142473038183836,0.00934291881958563,3.985638596663683e-4,0.00214296214657899
Ukraine,1.7603078140757928,0.8259829256290458,0.42060710379893534,0.37193715365210345,0.28267364554148067,0.32629283677715154,0.43394241804729594,0.3599626360283924,0.10152697832276036,0.1342047242685263,0.1432918820869467,0.21336989269538215,0.02223237688820944,0.05168039698017118,0.00688981457837007,0.0303973383184853,0.00209871985908638,0.00946971893063215,2.1037154131898372,0.9883471262650824,0.852277690420827,0.7069815434184218,0.2859825085675975,0.32639235055802457,0.0589,1.41,UKR,43077810.631947994,4158793.0052276817,0.126736942552436,0.0132431730336454,0.1537575044184117,0.01805003345393779,10079.8935336542,13228.3895410675,8114.95578725015,low,NA,NA,NA,NA,NA,NA,0.02223237688820944,0.05168039698017118,0.00688981457837007,0.0303973383184853,0.00209871985908638,0.00946971893063215
United Arab Emirates,1.8175803928866552,0.5015672058039289,0.42252832486787045,0.200111762168592,0.2520897659612836,0.20090552643819767,0.44637477751647336,0.29030205087133626,0.11186087403130088,0.09686680314294456,0.125956633909887,0.133966931068886,0.02479099732095832,0.04353737579068524,0.00721656396356451,0.02133714046422313,0.00219372802996556,0.00732515276366814,2.1274993237935633,0.5465958140222209,0.8153085786236686,0.3144426515325456,0.2536151705033299,0.20164523709132445,0.6985,64.99,ARE,9631150.80640542,793680.3126483215,0.0591871243548752,0.0088894532458143,0.2145416336274362,0.03333291222904271,76926.9957034399,86897.322113687,65406.6607162257,low,NA,NA,NA,NA,NA,NA,0.02479099732095832,0.04353737579068524,0.00721656396356451,0.02133714046422313,0.00219372802996556,0.00732515276366814
United Kingdom,4.055195250200504,1.4073155059544156,0.5225443910754961,0.2504550362096978,0.9706473857805362,0.6805580704218734,0.8358770395370432,0.5997854092613629,0.12861105054866437,0.10624952788818404,0.48798207863361087,0.4817120293610598,0.03551840182103746,0.0831054342289452,0.00704676395106813,0.02504873258761559,0.00615340071140299,0.0210661402442841,4.278951662272351,1.3513920934256478,1.0688636947048662,0.44772063811998825,0.9790218155950824,0.6940174973699472,9.5769,143.22,GBR,67848390.10066181,1879922.463496536,0.0858218838922702,0.00824510068430969,0.0844999903515326,0.01107407492606724,39692.1038980695,45461.4758054784,35038.568224158,high,NA,NA,NA,NA,NA,NA,4.055195250200504,1.4073155059544156,0.5225443910754961,0.2504550362096978,0.9706473857805362,0.6805580704218734
United Republic of Tanzania,1.447642928472881,0.7679749414244388,0.11264042968528176,0.08518944377847064,0.06311881943393037,0.06355373754067081,0.2196245531325721,0.17200086901520242,0.02706487905662566,0.03119429854301733,0.03090642426399193,0.04114824087029029,0.01597442378092327,0.04096351634836615,0.00196856550422189,0.00755086503107476,4.417228626419904e-4,0.00160354142739938,1.436177443775097,0.6852082136439251,0.23188563360645936,0.1703101716477101,0.06230050989611825,0.06344332133087455,1e-4,0.01,TZA,58447852.23101066,3523202.967109427,0.0096598902255417,0.00112747305422439,0.0712360727518435,0.01306390401952099,2736.21421031304,3094.11601689296,2292.8327529308,low,NA,NA,NA,NA,NA,NA,0.01597442378092327,0.04096351634836615,0.00196856550422189,0.00755086503107476,4.417228626419904e-4,0.00160354142739938
United States Virgin Islands,0.00889162153766495,0.00279057380944144,0.00241550389118589,0.00135100398675816,0.00150512420899352,0.0012941019041043,0.00232016297928381,0.00163273654089048,6.139381971457518e-4,5.697793991282045e-4,7.40268211669503e-4,8.542739635433167e-4,1.2501206674270357e-4,2.412067027393696e-4,4.0326115794006965e-5,1.2954672403519467e-4,1.2717524898672848e-5,4.66058748815023e-5,0.01082967030924973,0.00333247390303033,0.0047473633862963,0.00235944868998156,0.00149488984717975,0.00133218351528309,NA,NA,VIR,85901.89978003445,2990.800088017917,0.077052603970965,0.009522337707151,0.2419425187067144,0.01965239773411245,31318.8867919211,34184.439872519,28132.7392648071,low,NA,NA,NA,NA,NA,NA,1.2501206674270357e-4,2.412067027393696e-4,4.0326115794006965e-5,1.2954672403519467e-4,1.2717524898672848e-5,4.66058748815023e-5
United States of America,65.83808615881189,15.138526316250328,10.943915704987036,4.183835349601727,9.40354139922276,6.575010825794132,15.45951185498477,9.274230995865375,2.9685992439389106,2.328261568467207,4.680781639975642,4.525433052647732,0.8509200750217182,1.4515610258661713,0.1854484091724046,0.5328870414385405,0.09156530689446182,0.2827639269120751,72.14764887613876,15.09034707879695,21.017563509190463,5.508713571204119,9.381212012062912,6.497638164845221,133.5058,405.46,USA,332643423.7097701,12076209.606840014,0.0896525554137145,0.00991397168846795,0.1341051017384948,0.01229986127471845,58751.8073144687,66125.674951423,54651.0311573932,high,NA,NA,NA,NA,NA,NA,65.83808615881189,15.138526316250328,10.943915704987036,4.183835349601727,9.40354139922276,6.575010825794132
Uruguay,0.25723165528352915,0.09069314059825911,0.06573898043238147,0.04293421751427399,0.04257013385459598,0.04155590577713768,0.06453311635885242,0.04717129314704203,0.01639705104978244,0.01760366125811351,0.02076499588413699,0.02635356368699763,0.00353793846714628,0.0075221440759956,0.00114884170666713,0.00435835717560548,3.3589131054246837e-4,0.0013320893431825,0.3085310771874052,0.10677452693285408,0.1297558004509931,0.07738148867127077,0.04171455598448783,0.03975017904431433,0.1075,30.56,URY,3405618.2886651014,229003.31310736577,0.069370198826942,0.0082319196990097,0.2088206218327808,0.01925348679303229,20678.9176928386,21544.1979442402,19402.9299976719,low,NA,NA,NA,NA,NA,NA,0.00353793846714628,0.0075221440759956,0.00114884170666713,0.00435835717560548,3.3589131054246837e-4,0.0013320893431825
Uzbekistan,1.2950594936470097,0.6424246519770299,0.20242914001589757,0.18191104859844004,0.13289899132207186,0.15337449345136217,0.26820414678765603,0.20668932110316357,0.0483571975291384,0.06409129067891799,0.06686184840937476,0.10144432882057976,0.01545600089903433,0.03797179616519999,0.00312331295434964,0.01302833179035136,9.752604428018296e-4,0.00424688666236161,1.419827896763118,0.6589291861262938,0.4142978861368018,0.3476026677466567,0.13274633619651807,0.15786057975206363,0.2183,6.61,UZB,34232868.959930085,4699273.178691864,0.0407832294269079,0.00452073266158294,0.0916503425469415,0.0147899380542528,10212.2274167206,12945.9932333251,7980.36385558262,low,NA,NA,NA,NA,NA,NA,0.01545600089903433,0.03797179616519999,0.00312331295434964,0.01302833179035136,9.752604428018296e-4,0.00424688666236161
Vanuatu,0.00311267480959965,0.00500990435739336,1.6757002100912147e-4,2.311285884657555e-4,1.2517628400332496e-4,1.983166790903746e-4,5.307527245559913e-4,0.00105152469825627,3.4552276826630084e-5,7.302466599850068e-5,6.0155179146864155e-5,1.1559509671793675e-4,3.206770957837628e-5,1.951987727184925e-4,2.5996275284647746e-6,1.5278717432844336e-5,7.432086537140849e-7,4.474653766614162e-6,0.00303461236297779,0.00448494282807776,3.65899803817291e-4,4.7916409594165406e-4,1.251937082704889e-4,2.2086146221678924e-4,1e-4,0.51,VUT,312981.88638614654,11629.928725702544,0.0177761885057324,0.0021023673339299,0.0143776562670613,0.00311960316317165,2365.38075564744,2578.52334864725,2171.48565145969,low,NA,NA,NA,NA,NA,NA,3.206770957837628e-5,1.951987727184925e-4,2.5996275284647746e-6,1.5278717432844336e-5,7.432086537140849e-7,4.474653766614162e-6
Venezuela (Bolivarian Republic of),0.6160616345446431,0.49582097459573055,0.18667302433571503,0.23673641097547857,0.13468592897482973,0.19470123437150005,0.16287561548542337,0.178011328861143,0.0392559338621298,0.07187265777369374,0.0671889937736994,0.12348041148032184,0.00766667436906696,0.02870911036282418,0.00292172065055865,0.01691475386861442,8.027571103451717e-4,0.00438207493711993,0.7931265450202537,0.601766674311069,0.3894620623785283,0.45350275566121223,0.13365447563586005,0.2028513953531,0.49370000000000003,17.93,VEN,26628840.09089164,1722033.5838767178,0.0620287264326817,0.00652945877597475,0.1657955601548175,0.0191230928092744,3310.08593389738,9519.22076136276,63.0191994356648,mid,NA,NA,NA,NA,NA,NA,0.16287561548542337,0.178011328861143,0.0392559338621298,0.07187265777369374,0.0671889937736994,0.12348041148032184
Viet Nam,3.2272159926502697,1.725040329580232,0.4701684629978912,0.45011613923709154,0.3188534734823622,0.37732282753866886,0.6601780624736611,0.5332517644922501,0.10797837825900436,0.1554205548964942,0.1588308130408971,0.247334630908,0.0382999500882176,0.09601032532565928,0.00789317466693208,0.03831405577770968,0.00221826013109271,0.01044920370392371,3.534853558664323,1.7478585509074698,0.9672801634236152,0.8623134991970064,0.3177666964417163,0.3802593222942701,0.057,0.6,VNM,100267854.26116905,3788664.728395216,0.0319813631998381,0.00382246291768774,0.0800441143470228,0.01280443234892615,8341.49539658774,9437.0426858375,7036.37698709363,low,NA,NA,NA,NA,NA,NA,0.0382999500882176,0.09601032532565928,0.00789317466693208,0.03831405577770968,0.00221826013109271,0.01044920370392371
Yemen,0.3720084598534941,0.564765208687455,0.07976518343488972,0.11888062292022472,0.06046909459737235,0.10018804114443156,0.08765261431604132,0.13110725109391655,0.01639587146841016,0.03788431310792001,0.0299467102046735,0.05964565421621508,0.00452035452658269,0.02834538150584858,0.00128802279188143,0.00804682587781263,3.6220745937602807e-4,0.00250197709204553,0.4440788094656678,0.561874017477775,0.17475327741320737,0.24799801099938157,0.0602834231863678,0.1068343001796042,0.0098,0.31,YEM,33643472.508213736,2937665.052468933,0.0309707457179351,0.0034854665548061,0.0675633233364402,0.0129515676990836,1755.2750620058,2306.27998567421,1323.84991090098,low,NA,NA,NA,NA,NA,NA,0.00452035452658269,0.02834538150584858,0.00128802279188143,0.00804682587781263,3.6220745937602807e-4,0.00250197709204553
