LocationHeader,Region,Superregion,selected_model,selected_Mean_total_billions_2021,selected_Mean_total_billions_2025,selected_Mean_total_billions_2030,selected_Mean_total_billions_2035,selected_Mean_total_billions_2040,selected_Mean_total_billions_2045,selected_Mean_total_billions_2050,selected_SD_total_billions_2021,selected_SD_total_billions_2025,selected_SD_total_billions_2030,selected_SD_total_billions_2035,selected_SD_total_billions_2040,selected_SD_total_billions_2045,selected_SD_total_billions_2050,selected_Mean_perio_billions_2021,selected_Mean_perio_billions_2025,selected_Mean_perio_billions_2030,selected_Mean_perio_billions_2035,selected_Mean_perio_billions_2040,selected_Mean_perio_billions_2045,selected_Mean_perio_billions_2050,selected_SD_perio_billions_2021,selected_SD_perio_billions_2025,selected_SD_perio_billions_2030,selected_SD_perio_billions_2035,selected_SD_perio_billions_2040,selected_SD_perio_billions_2045,selected_SD_perio_billions_2050,selected_Mean_replace_billions_2021,selected_Mean_replace_billions_2025,selected_Mean_replace_billions_2030,selected_Mean_replace_billions_2035,selected_Mean_replace_billions_2040,selected_Mean_replace_billions_2045,selected_Mean_replace_billions_2050,selected_SD_replace_billions_2021,selected_SD_replace_billions_2025,selected_SD_replace_billions_2030,selected_SD_replace_billions_2035,selected_SD_replace_billions_2040,selected_SD_replace_billions_2045,selected_SD_replace_billions_2050,iso3c,WHO_selected_Mean_total_billions_2021,WHO_selected_Mean_total_billions_2025,WHO_selected_Mean_total_billions_2030,WHO_selected_Mean_total_billions_2035,WHO_selected_Mean_total_billions_2040,WHO_selected_Mean_total_billions_2045,WHO_selected_Mean_total_billions_2050,WHO_selected_SD_total_billions_2021,WHO_selected_SD_total_billions_2025,WHO_selected_SD_total_billions_2030,WHO_selected_SD_total_billions_2035,WHO_selected_SD_total_billions_2040,WHO_selected_SD_total_billions_2045,WHO_selected_SD_total_billions_2050,WHO_selected_Mean_perio_billions_2021,WHO_selected_Mean_perio_billions_2025,WHO_selected_Mean_perio_billions_2030,WHO_selected_Mean_perio_billions_2035,WHO_selected_Mean_perio_billions_2040,WHO_selected_Mean_perio_billions_2045,WHO_selected_Mean_perio_billions_2050,WHO_selected_SD_perio_billions_2021,WHO_selected_SD_perio_billions_2025,WHO_selected_SD_perio_billions_2030,WHO_selected_SD_perio_billions_2035,WHO_selected_SD_perio_billions_2040,WHO_selected_SD_perio_billions_2045,WHO_selected_SD_perio_billions_2050,WHO_selected_Mean_replace_billions_2021,WHO_selected_Mean_replace_billions_2025,WHO_selected_Mean_replace_billions_2030,WHO_selected_Mean_replace_billions_2035,WHO_selected_Mean_replace_billions_2040,WHO_selected_Mean_replace_billions_2045,WHO_selected_Mean_replace_billions_2050,WHO_selected_SD_replace_billions_2021,WHO_selected_SD_replace_billions_2025,WHO_selected_SD_replace_billions_2030,WHO_selected_SD_replace_billions_2035,WHO_selected_SD_replace_billions_2040,WHO_selected_SD_replace_billions_2045,WHO_selected_SD_replace_billions_2050
High-income North America,High-income North America,High-income,NA,71.06946085569965,72.07834754265039,73.9307489380715,75.47380713290987,76.66589242031742,77.53238239598717,78.2722078106684,15.202392910343,15.377081460903003,15.666217889879585,16.030525468425953,16.474529689327664,16.58182571067589,17.040127716010453,12.187778988793628,12.049873899582993,12.532015524306985,13.050246136508598,13.394415257632216,13.751616486363911,14.088028884012408,4.210532939660789,4.232767960424717,4.37621797801545,4.49399079141955,4.6256184300004515,4.757516162656964,4.861269590021837,10.215366192346464,10.109071510897843,10.489436058474237,10.851923958008369,11.092001644002243,11.431629343959951,11.65348516751308,6.598743650530502,6.530714481155354,6.686038910701873,6.951004273036147,7.210479248023235,7.376004476278962,7.455628871480689,NA,71.08062093878182,72.08984714731794,73.94253722330255,75.48578342361708,76.67798984193315,77.54451933717617,78.28420594389289,15.202393135606922,15.377081684498368,15.666218119197069,16.030525701673415,16.474529914879643,16.581825948116467,17.04012794054729,12.191243188345574,12.053347334932791,12.53566789654747,13.054039566387322,13.39832783292854,13.755557563915014,14.091978128871869,4.210533139695004,4.232768162310778,4.37621818452997,4.4939910072314495,4.625618651433341,4.757516380809687,4.8612698073323575,10.216430608176353,10.11014047770507,10.490553522055464,10.853086923607034,11.093199547517282,11.432847242113628,11.654680426917931,6.598743705296767,6.530714535040888,6.686038966619887,6.951004332918114,7.210479307556453,7.376004538179251,7.4556289293438525
Canada,High-income North America,High-income,high,5.231239931004461,5.282051319118172,5.487261432438242,5.647210073776487,5.811120853100943,5.926530145969718,6.039844084894661,1.392038475423666,1.3612747170363937,1.4209616409570038,1.4569196255014545,1.4974799415767317,1.5585309696595713,1.6019563281720264,1.2438314185440378,1.2130384204899958,1.2659108122750522,1.30469849502065,1.3491471473457732,1.378542711367469,1.4173900965466726,0.4734019370785536,0.4605846382658181,0.48520390536236346,0.49339805511477647,0.5098715369749011,0.5207635097324862,0.5387064597526332,0.8118150615126083,0.7950371020808052,0.8294293069763902,0.844623099373479,0.8826635362689575,0.9116783002651992,0.9303247634089749,0.5591515045658835,0.5424352589586969,0.5637612031333319,0.5904105403778931,0.6025070778664239,0.626482410838305,0.6480207921975246,CAN,5.231239931004461,5.282051319118172,5.487261432438242,5.647210073776487,5.811120853100943,5.926530145969718,6.039844084894661,1.392038475423666,1.3612747170363937,1.4209616409570038,1.4569196255014545,1.4974799415767317,1.5585309696595713,1.6019563281720264,1.2438314185440378,1.2130384204899958,1.2659108122750522,1.30469849502065,1.3491471473457732,1.378542711367469,1.4173900965466726,0.4734019370785536,0.4605846382658181,0.48520390536236346,0.49339805511477647,0.5098715369749011,0.5207635097324862,0.5387064597526332,0.8118150615126083,0.7950371020808052,0.8294293069763902,0.844623099373479,0.8826635362689575,0.9116783002651992,0.9303247634089749,0.5591515045658835,0.5424352589586969,0.5637612031333319,0.5904105403778931,0.6025070778664239,0.626482410838305,0.6480207921975246
Greenland,High-income North America,High-income,low,1.347658832947883e-4,1.3955953720368544e-4,1.4217513709915313e-4,1.4677411997143913e-4,1.4328410233613477e-4,1.4498108673476165e-4,1.4877859651676282e-4,2.3576153388946903e-4,2.4906506961504173e-4,2.545402661699434e-4,2.614977410094788e-4,2.4576946716377426e-4,2.5511258320618874e-4,2.525923320204665e-4,3.186526255458325e-5,3.100997501053175e-5,3.264009004330667e-5,3.37664904378943e-5,3.450838469324479e-5,3.419852318899765e-5,3.652520345893027e-5,9.67563388487428e-5,9.060475954879684e-5,9.481196598030825e-5,9.605914604398085e-5,1.01222947307076e-4,1.0059252302915162e-4,1.0631455362101328e-4,9.73161109649461e-6,9.22957551953162e-6,9.730286792540632e-6,1.0428881813421717e-5,1.056271045137538e-5,1.1820018534801554e-5,1.1073745378400904e-5,3.237722861064212e-5,2.8312822431851144e-5,3.050156428346906e-5,3.419937690660043e-5,3.5214211160569104e-5,4.1970629686832705e-5,3.339447852171002e-5,GRL,0.0112948489654668,0.01163916420474117,0.01193046036814494,0.01212306482718888,0.01224070571806698,0.01228192227574104,0.0121469118209941,0.0026276767046305,0.00263410738529404,0.00269255755211904,0.0027470966147134,0.00273717523864993,0.00281770810415839,0.00277778252615593,0.00349606481449918,0.00350444532481326,0.00368501233052832,0.00382719636916242,0.00394708368101704,0.00397527607429002,0.00398577006291898,0.00130148497223919,0.00131045143631366,0.00134777389183374,0.00139604469627266,0.00143484293245026,0.00144424690109183,0.00145743366503153,0.00107414744098252,0.00107819638274323,0.00112719386802283,0.00117339448047896,0.0012084662254908,0.00122971817220934,0.00120633315022959,8.507792691070322e-4,8.394186623584512e-4,8.652574091849579e-4,9.1304393220451e-4,9.272357422995588e-4,9.565119808650804e-4,9.29477127696907e-4
United States of America,High-income North America,High-income,high,65.83808615881189,66.79615666399502,68.44334533049616,69.82645028501341,70.85462828311414,71.60570726893071,72.23221494717723,15.138526316250328,15.316708697953713,15.601642571323096,15.964182783039687,16.406330554048683,16.50841982294979,16.964659985887554,10.943915704987036,10.836804469117984,11.266072071941888,11.74551387499751,12.04523360190175,12.373039576473255,12.670602262262276,4.183835349601727,4.207634298460637,4.349236824126439,4.466823433195597,4.597431550931086,4.728928567313583,4.8313287370855935,9.40354139922276,9.31402517924152,9.659997021211051,10.007290429753075,10.209327545022834,10.51993922367622,10.723149330358726,6.575010825794132,6.508148402073284,6.662228577610558,6.9258844775528745,7.185262431258481,7.349351115658849,7.427413474489011,USA,65.83808615881189,66.79615666399502,68.44334533049616,69.82645028501341,70.85462828311414,71.60570726893071,72.23221494717723,15.138526316250328,15.316708697953713,15.601642571323096,15.964182783039687,16.406330554048683,16.50841982294979,16.964659985887554,10.943915704987036,10.836804469117984,11.266072071941888,11.74551387499751,12.04523360190175,12.373039576473255,12.670602262262276,4.183835349601727,4.207634298460637,4.349236824126439,4.466823433195597,4.597431550931086,4.728928567313583,4.8313287370855935,9.40354139922276,9.31402517924152,9.659997021211051,10.007290429753075,10.209327545022834,10.51993922367622,10.723149330358726,6.575010825794132,6.508148402073284,6.662228577610558,6.9258844775528745,7.185262431258481,7.349351115658849,7.427413474489011
Southern Latin America,Southern Latin America,High-income,NA,0.7239519568293793,0.7505948130184246,0.8058038761391993,0.8499061938688104,0.8866954589384012,0.9251418783957008,0.9650189904666804,0.4374507547182963,0.45318158185100577,0.5031939171397628,0.5403835971546859,0.5558957210580056,0.5879255076130674,0.6463483952237006,0.1636662718767777,0.17009476984642702,0.1861226612714645,0.201270011646068,0.2096095301609124,0.222221202508849,0.23843309906818633,0.15370821836479714,0.1662222033880811,0.18105160678634571,0.1981033683806728,0.2033742218130881,0.20952167834844485,0.23325332522068584,0.1982325665759782,0.2031210780825548,0.22477976657977192,0.24444990373070435,0.2596066682236498,0.27798886415087626,0.29717104351186463,0.2289050471390783,0.2308892228310732,0.2628184852128818,0.2830941682538502,0.2968187929452977,0.32465237909435135,0.3667430028983931,NA,5.912535413752571,6.113303410709631,6.400341993521709,6.658511574141084,6.886972276840504,7.0589610289733855,7.161950703010661,1.2227702279284227,1.2608640552183752,1.3294115250827216,1.407823234190411,1.486930740881662,1.5418641492379443,1.5723759108430309,2.1469281908167837,2.2258546010136593,2.396886609520061,2.571522015847892,2.7086885558102005,2.850056021248516,2.9360614058530636,0.7729013150629807,0.8183099688122537,0.8756553197030632,0.9600346051971396,1.0228455873484774,1.0935371305714046,1.1312657391753491,0.5565669675782526,0.5729596994498135,0.6276744581094533,0.6668425472869688,0.716637320676234,0.7517178534060612,0.7699813785070964,0.379125075348751,0.3930059968913529,0.4531995907882657,0.4554021722864753,0.5028236573815278,0.5365876043600919,0.53976109836921915
Argentina,Southern Latin America,High-income,mid,0.6319420219562047,0.6567554867306139,0.7089803826203661,0.7484747803354037,0.783961229080123,0.8230150717330055,0.8600680224644153,0.4322628465482249,0.4478583444070816,0.4980480418169459,0.5351141303861353,0.5505634287106085,0.58302850017499,0.6414088097875078,0.13946979119523276,0.1453651365853691,0.1602094382749999,0.1736610114913775,0.18136420549608043,0.1940644755979762,0.2090223193254684,0.15111660447874936,0.1634032773838522,0.17816547937731472,0.1953337942669762,0.2004157591714947,0.2067896016915737,0.23040347814495993,0.1759975077759528,0.18124173287072123,0.20194286268510547,0.2195376702783076,0.23403014366305416,0.2524417734687345,0.2705615263974982,0.22733094270039805,0.22941591913593185,0.261436717455122,0.28149509450420523,0.29495589992562804,0.32319888023882337,0.3653441141723442,ARG,3.1952399083801635,3.3655475999426807,3.5535853127185337,3.730248852371304,3.8893052207738705,4.025146019745003,4.119589497035843,1.099972772323229,1.1477107383267993,1.2166847168347592,1.2890388514202542,1.3691787940499909,1.4245261941776892,1.4567511300814582,1.113175797474896,1.1778784720647524,1.283234944077263,1.397120757769723,1.48300930029,1.5857935401467889,1.64865232632995,0.7047011965735315,0.7531904550810764,0.8102780388591636,0.8929765926163686,0.9543834940514376,1.025861800238879,1.0630667050472111,0.3587527289405607,0.37169776083308353,0.41261299230714105,0.4419881151827521,0.4802997294721608,0.5082368623825386,0.5236004618774008,0.358960937669653,0.37277602294929824,0.432197995237068,0.432297850031472,0.4797073848366578,0.5148691405946745,0.5177199545420376
Chile,Southern Latin America,High-income,low,0.02747681851432218,0.02856972448721766,0.02974820033074858,0.03050346574194635,0.03078665132147582,0.03115477947893782,0.03206136235757402,0.04782116059307551,0.05066597387399967,0.05279675751180367,0.05370811936613865,0.05367478089445202,0.05513870816660657,0.05772144320877935,0.00779942963176251,0.00817812405341441,0.00875171042419043,0.00922191353719756,0.00944593810287834,0.00957255116452148,0.01017733731714107,0.02191116961741169,0.02477108591005725,0.0264914753502966,0.02637340214372991,0.02773739480433273,0.02779480178425537,0.0302110862256766,0.00147006291588841,0.00150398976278409,0.00160982494342727,0.00166844272449098,0.00179706804680418,0.00177972651434126,0.00189930198577198,0.00486341214450867,0.00459936008679151,0.00491871806058319,0.00529269666155695,0.00592709817733818,0.00632599714984863,0.00626397507213634,CHL,2.4087644281850022,2.432232308827683,2.522079284050303,2.5982642169114283,2.661235283186981,2.692434870250723,2.696741235991084,0.5232839868120769,0.5106438387256483,0.5244951785287174,0.554145572686829,0.5677784603135616,0.57765336893492,0.5789706963088528,0.9039965928908946,0.915215482896032,0.9745787383846312,1.0309349235025462,1.0775535607120608,1.1119021617867542,1.129841451557952,0.30787135557718875,0.3097366311052104,0.32199836648883245,0.3415818396489547,0.35734722206098357,0.3677556233238829,0.37523922225303585,0.15609968265320406,0.1592395468643688,0.17084148125544288,0.17934000575849093,0.1890306809383007,0.19442455741129944,0.19683380008679843,0.11533772692169976,0.11758051649694257,0.12975605467389498,0.13643866216212192,0.14340237578212597,0.14357679026527542,0.14519802993629555
Uruguay,Southern Latin America,High-income,mid,0.06453311635885242,0.06526960180059298,0.06707529318808465,0.07092794779146037,0.07194757853680232,0.07097202718375753,0.07288960564469107,0.04717129314704203,0.04721661323439955,0.04862888735107933,0.05275165825905938,0.05494525960400186,0.0519027296729421,0.05503836597430332,0.01639705104978244,0.01655150920764353,0.01716151257227419,0.01838708661749295,0.01879938656195361,0.01858417574635131,0.01923344242557687,0.01760366125811351,0.01776465992472179,0.0183015849568778,0.01985187750315498,0.02062121488324947,0.01910087233514313,0.02021487705321864,0.02076499588413699,0.02037535544904945,0.02122707895123916,0.02324379072790579,0.02377945651379147,0.02376736416780051,0.02471021512859448,0.02635356368699763,0.02563230682838703,0.02646138976934104,0.02957714035292374,0.03266928912239461,0.03002720140228254,0.03138265493631152,URY,0.3085310771874052,0.3155235019392669,0.32467739675287255,0.3299985048583509,0.3364317728796532,0.34138013897765923,0.3456199699837343,0.10677452693285408,0.10854076120339916,0.10917009912800572,0.11518586079501196,0.11806810791514372,0.11994482967187874,0.1226176285102924,0.1297558004509931,0.13276064605287505,0.1390729270581667,0.1434663345756225,0.14812569480813967,0.152360319314973,0.15756762796516152,0.07738148867127077,0.07999101689482169,0.08086278900300892,0.08706948396150863,0.08756828607275279,0.09048107129477158,0.09405785100113802,0.04171455598448783,0.04202239175236114,0.04421998454686937,0.04551442634572578,0.04730691026577242,0.04905643361222321,0.04954711654289705,0.03975017904431433,0.04082367507932808,0.0419300402954262,0.04352239479644768,0.04634882928136064,0.04713523643013781,0.0471765204774055
Western Europe,Western Europe,High-income,NA,42.31269502040632,42.34757162158378,42.76088288465262,42.99077818908034,43.095737861445976,43.20022104333471,42.89035780668166,4.193580684309558,4.083332584207963,4.0855395739406735,4.124792572326093,4.135169632622348,4.115371374001078,4.119784325013755,7.904404272168308,7.635905476821834,7.780788222109525,7.89500190902819,7.99135447618856,8.066322099881098,8.044392091831652,1.5375998014607106,1.4605162174730209,1.4735601774389104,1.4795872029862684,1.4759614795782403,1.475747978398429,1.4960684285272954,5.44244199734955,5.317012047255526,5.455257421792146,5.545475427113132,5.578695877471721,5.672991686825547,5.652900537871613,1.4444871273765352,1.4092986953280924,1.424801414768355,1.4593572525386973,1.4542266848327403,1.4874529194173598,1.462704382658297,NA,45.29183505742403,45.29609389607026,45.7177916952983,45.94703696672568,46.01840155017299,46.09055442487583,45.737377547896266,4.215302951008527,4.104677568197688,4.106621553202434,4.1453006649546715,4.154978892044506,4.13456970872375,4.138650310153493,8.913828467907898,8.613639734152535,8.772977225963952,8.898924500997685,8.9915336038277,9.05835122343712,9.026723808283434,1.5618186363642632,1.4840479082065972,1.4972474479876992,1.5030041979756006,1.499005273225838,1.4976489516952105,1.5172630329637773,5.627724335642015,5.499202243568405,5.6394952945639725,5.734815357063707,5.764090677849286,5.856750210172572,5.83632589641491,1.4490934875609751,1.414180946009051,1.429436316869188,1.4639287554660538,1.4584888477557518,1.491751259887658,1.466719214103868
Andorra,Western Europe,High-income,high,0.01000396201898236,0.00931526666073211,0.00921284095411833,0.00901767008417117,0.00872138194873707,0.00832305669253142,0.00790604566523919,0.00269367612126366,0.00246563929445727,0.00245344240688247,0.0024444839308646,0.00244445925719887,0.00226640095638831,0.0021847384357022402,0.00200960779393149,0.00188470171862233,0.0019424464841782,0.00196773363079054,0.0019447167292564,0.00189944461882538,0.00182873962118404,0.00106045479183546,9.717742246327093e-4,0.00100244429821159,9.993129227132509e-4,0.00102083884414656,9.697219629312448e-4,9.293641391613834e-4,0.00121400279013919,0.00114423545848626,0.00117400397593172,0.00121412047842023,0.00117673451065292,0.00115085490722431,0.00111576421028888,0.0010272128537551,9.510108116478496e-4,9.61948264458746e-4,9.99507070391171e-4,0.00100139143715847,9.471772367972076e-4,9.27584993028661e-4,AND,0.01000396201898236,0.00931526666073211,0.00921284095411833,0.00901767008417117,0.00872138194873707,0.00832305669253142,0.00790604566523919,0.00269367612126366,0.00246563929445727,0.00245344240688247,0.0024444839308646,0.00244445925719887,0.00226640095638831,0.0021847384357022402,0.00200960779393149,0.00188470171862233,0.0019424464841782,0.00196773363079054,0.0019447167292564,0.00189944461882538,0.00182873962118404,0.00106045479183546,9.717742246327093e-4,0.00100244429821159,9.993129227132509e-4,0.00102083884414656,9.697219629312448e-4,9.293641391613834e-4,0.00121400279013919,0.00114423545848626,0.00117400397593172,0.00121412047842023,0.00117673451065292,0.00115085490722431,0.00111576421028888,0.0010272128537551,9.510108116478496e-4,9.61948264458746e-4,9.99507070391171e-4,0.00100139143715847,9.471772367972076e-4,9.27584993028661e-4
Austria,Western Europe,High-income,high,1.0161789118119733,1.0080844212910554,1.0104329283034057,1.0082893672388995,1.0024370989125495,0.9937605422970464,0.9783569938892344,0.2621250886042108,0.2580147656211102,0.25945529372930765,0.26136379989030933,0.2604821361643602,0.2565899873335359,0.2542515309671587,0.18438241856765417,0.17751824916746242,0.1805138236483723,0.18179925971214575,0.1833219667757503,0.18202873976615352,0.1814164891940351,0.09558741234707338,0.091444146057414,0.09420245897222708,0.09329403172126448,0.09419422876189892,0.09197119712979016,0.09157437145366336,0.11287049180049875,0.1080598843061808,0.11019779080150452,0.11077112051484564,0.11103100651205738,0.11081746466843936,0.11167659074923526,0.09506169021645113,0.08850102062399334,0.09276806272786337,0.09130888877695566,0.0914089041849262,0.0909801735220462,0.09432800556179632,AUT,1.0161789118119733,1.0080844212910554,1.0104329283034057,1.0082893672388995,1.0024370989125495,0.9937605422970464,0.9783569938892344,0.2621250886042108,0.2580147656211102,0.25945529372930765,0.26136379989030933,0.2604821361643602,0.2565899873335359,0.2542515309671587,0.18438241856765417,0.17751824916746242,0.1805138236483723,0.18179925971214575,0.1833219667757503,0.18202873976615352,0.1814164891940351,0.09558741234707338,0.091444146057414,0.09420245897222708,0.09329403172126448,0.09419422876189892,0.09197119712979016,0.09157437145366336,0.11287049180049875,0.1080598843061808,0.11019779080150452,0.11077112051484564,0.11103100651205738,0.11081746466843936,0.11167659074923526,0.09506169021645113,0.08850102062399334,0.09276806272786337,0.09130888877695566,0.0914089041849262,0.0909801735220462,0.09432800556179632
