LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year
Latvia,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LVA,mid,0.03222921097572239,0.02234479375495183,0.00765035911994674,0.00769183735437751,0.00946608149714704,0.01168443168449613,0.15895387911824074,0.04677271710166138,0.06074621234962425,0.03197577138564821,0.0186233845134749,0.01633207168052926,0.13376858110967535,0.04073565349447254,0.03136194470488147,0.01799125602865598,0.01909133124546402,0.01686387501413548,0.03222921097572239,0.02234479375495183,0.00765035911994674,0.00769183735437751,0.00946608149714704,0.01168443168449613,0.00171258390191838,0.00319073543282049,5.540138414851669e-4,0.00166612210533177,1.4619530801772185e-4,5.638247175900606e-4,0.15895387911824074,0.04677271710166138,0.06074621234962425,0.03197577138564821,0.0186233845134749,0.01633207168052926,0.112,58.08,1870327.8878070735,89520.7897289322,0.0848054535725833,0.00967272605940899,0.1816639985727744,0.01944132600969439,28085.7683794823,33472.2426131134,24417.7346818695,Latvia,3,2021
Lithuania,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,mid,0.05505056455399396,0.03508428352206748,0.01327077811541717,0.01176942454318073,0.01624359891072915,0.01790142873492385,0.2656810364898333,0.07208464454957896,0.10263224154666192,0.04613354860177385,0.03105989909185767,0.02743611014474503,0.2299090085832758,0.0661211954856487,0.05182532515655945,0.02815231002419929,0.03304978142396361,0.0278311936299344,0.05505056455399396,0.03508428352206748,0.01327077811541717,0.01176942454318073,0.01624359891072915,0.01790142873492385,0.00275467741299033,0.00536095849413795,7.619005454882825e-4,0.00308724194450769,2.0929491458332553e-4,7.070709383121801e-4,0.2656810364898333,0.07208464454957896,0.10263224154666192,0.04613354860177385,0.03105989909185767,0.02743611014474503,0.199,71.47,2728300.437598287,138914.96167542087,0.0790964710231907,0.0089975573009243,0.1828911481529123,0.0191033857584626,34456.5554719687,40513.0533422835,28880.7170513511,Lithuania,3,2021
Republic of Moldova,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,low,0.00160884492290583,0.00542906786568379,3.9138310317152024e-4,0.00191461726924405,1.4086759701492955e-4,5.808110672755006e-4,0.13707108063497978,0.06655085648494129,0.05208251977881437,0.04429983239396243,0.01656922563121035,0.01990972357845291,0.11545252307355534,0.05682877931399987,0.02455730223044106,0.02383848241335364,0.01753913557629518,0.02094586932570979,0.02611192221117731,0.02039356278334986,0.00611061753082775,0.00859541037617847,0.00813995586856991,0.01191785313500523,0.00160884492290583,0.00542906786568379,3.9138310317152024e-4,0.00191461726924405,1.4086759701492955e-4,5.808110672755006e-4,0.13707108063497978,0.06655085648494129,0.05208251977881437,0.04429983239396243,0.01656922563121035,0.01990972357845291,0.0051,1.43,3593444.2054054877,299071.95370357344,0.086999053079231,0.0090061663113117,0.1398932632019745,0.01917155442310435,9278.59391239758,11181.8171967974,6937.58881027152,Republic of Moldova,3,2021
Russian Federation,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,low,0.12192831331572622,0.2223001476859211,0.03001167587450439,0.0865633084825283,0.01142438745003278,0.03487857700795267,11.104027698400008,3.309726147316616,4.097731820941789,2.0793067752556387,1.2973897410954929,1.115999406982171,9.474445719511792,3.016651433576011,1.968849157971784,1.2238194142670007,1.2995608116518005,1.264876399926925,2.2162375822330227,1.6556596312523673,0.5237254168696202,0.602126174014497,0.6517757650998263,0.8361138967621836,0.12192831331572622,0.2223001476859211,0.03001167587450439,0.0865633084825283,0.01142438745003278,0.03487857700795267,11.104027698400008,3.309726147316616,4.097731820941789,2.0793067752556387,1.2973897410954929,1.115999406982171,0.8921,6.08,144853838.7501741,9363363.202875808,0.1125898958448752,0.01157709863278234,0.1604030735441358,0.01891966051539904,26323.4053569608,29764.2556881248,24403.8969947776,Russian Federation,3,2021
Ukraine,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,low,0.01974711581463677,0.04511142580594186,0.00522889799694743,0.01757084953638541,0.00180765471662441,0.00784872805007447,1.72265352200447,0.8155979361446377,0.6651455696673809,0.5916993722744407,0.2400836360887279,0.2769420890506505,1.4806369844310718,0.6812540839736373,0.35755939050316526,0.30798343041013965,0.2502485791253104,0.2698426744552788,0.36286197986046576,0.2891861088814624,0.08179672470069899,0.10720320563905734,0.11879560136800216,0.16978081479558366,0.01974711581463677,0.04511142580594186,0.00522889799694743,0.01757084953638541,0.00180765471662441,0.00784872805007447,1.72265352200447,0.8155979361446377,0.6651455696673809,0.5916993722744407,0.2400836360887279,0.2769420890506505,0.0589,1.41,43077810.631947994,4158793.0052276817,0.126736942552436,0.0132431730336454,0.1537575044184117,0.01805003345393779,10079.8935336542,13228.3895410675,8114.95578725015,Ukraine,3,2021
High-income,NA,High-income,NA,NA,105.15829528169424,13.136825940680394,18.86909805490072,3.7339110573845025,14.841274229784352,5.38862698828181,115.08028432710968,13.181487982467576,22.42307846876144,3.8027678477509617,15.46712697899555,5.396182223161312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021
Australasia,Australasia,High-income,NA,NA,3.783904743099415,0.8021439708017839,0.7386103112182322,0.2615998558346977,0.43366641014578217,0.30619666228245446,4.195229264846189,0.8115322766472202,0.9063733751809258,0.2761205552083272,0.46422360858807665,0.3081280823084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021
Australia,Australasia,High-income,AUS,high,3.683461368652867,0.799634602718582,0.7147840149494727,0.2607038352940237,0.4057942005735903,0.3045572266072111,3.683461368652867,0.799634602718582,0.7147840149494727,0.2607038352940237,0.4057942005735903,0.3045572266072111,3.683461368652867,0.799634602718582,0.7147840149494727,0.2607038352940237,0.4057942005735903,0.3045572266072111,0.8353122162666585,0.4887339305894887,0.18614721057644207,0.14966507497412573,0.2024906098738049,0.19564849389311512,0.04718204649614313,0.08243043960594792,0.01217486166643597,0.036043571593911423,0.00354783145404641,0.0111699141268778,4.187587836573691,0.7877112948961262,1.3870448342922364,0.32933936764608046,0.4267659673957792,0.30553813033930755,7.3703,288.25,25791946.41304367,877982.6921064835,0.0967796114972019,0.01065218637610834,0.1277225397117073,0.01864461555470589,48647.0457689621,53144.2598326015,44717.4745502844,Australia,3,2021
New Zealand,Australasia,High-income,NZL,mid,0.10044337444654766,0.06339914848599008,0.0238262962687594,0.02163318829301819,0.02787220957219189,0.03164319380592559,0.5117678961933216,0.13845265680121793,0.19158936023145295,0.09097291504366248,0.05842940801448637,0.04677404011175437,0.4443048916291809,0.12455494095804684,0.0973086879239842,0.04986820288363223,0.06010926376810437,0.04984549179655326,0.10044337444654766,0.06339914848599008,0.0238262962687594,0.02163318829301819,0.02787220957219189,0.03164319380592559,0.00622779277145701,0.01090199617615148,0.00173359711438795,0.00492649924811543,4.940800697462032e-4,0.00135112070832108,0.5117678961933216,0.13845265680121793,0.19158936023145295,0.09097291504366248,0.05842940801448637,0.04677404011175437,0.5353,106.27,5169513.535649297,218964.19734071055,0.1041427473725236,0.01248980603764854,0.1727443401799636,0.01867430763224925,37847.9437624007,43285.6868110153,34654.9274916527,New Zealand,3,2021
High-income Asia Pacific,High-income Asia Pacific,High-income,NA,NA,8.811687660053892,1.5561115647564097,1.6869508240801296,0.49776563789733824,1.496936134503482,0.844472261865517,9.69838399886555,1.568589267436457,1.965756260290371,0.5083907372093994,1.5440152208741305,0.8460805165566676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021
Brunei Darussalam,High-income Asia Pacific,High-income,BRN,low,6.734039424742304e-4,0.00118562044662789,1.2558224556297865e-4,3.726496461009009e-4,3.881931164297807e-5,1.0731421824460412e-4,0.0608169446535566,0.01397937903234531,0.01405092462361788,0.00530783187447083,0.00419897303092202,0.00333779731094349,0.05695593197566662,0.01384306293329381,0.00712057538703407,0.00339056308775166,0.004140895047375,0.00338970003229111,0.01092994371461487,0.00670013406832943,0.00180823230895824,0.00152916481008423,0.00204697209419048,0.00224331130300609,6.734039424742304e-4,0.00118562044662789,1.2558224556297865e-4,3.726496461009009e-4,3.881931164297807e-5,1.0731421824460412e-4,0.0608169446535566,0.01397937903234531,0.01405092462361788,0.00530783187447083,0.00419897303092202,0.00333779731094349,0.0091,20.35,451135.751327325,29267.141286883387,0.0136520383753608,0.00179151456036285,0.100821158738931,0.01658520751651519,69113.1213903956,74085.5281757037,63461.533879782,Brunei Darussalam,3,2021
Japan,High-income Asia Pacific,High-income,JPN,high,6.913766554262297,1.486696031741082,1.2310860994023096,0.47036862269228674,1.075419693952985,0.7998329175844285,6.913766554262297,1.486696031741082,1.2310860994023096,0.47036862269228674,1.075419693952985,0.7998329175844285,6.913766554262297,1.486696031741082,1.2310860994023096,0.47036862269228674,1.075419693952985,0.7998329175844285,1.5870079029155522,0.9531166398857353,0.2882143060349542,0.21890755099448703,0.5257122575317463,0.52551189309902,0.08402032437025023,0.1490327919220164,0.01838131537767296,0.04462572583913518,0.0050308284621007,0.01512578700026221,7.931457478248029,1.4317900225475575,2.6072175959078105,0.629866498140071,1.0789083946879163,0.7452655579789406,28.7336,227.7,127697459.9998416,4688756.574181393,0.0826783197361021,0.00820244809312545,0.1650013230734165,0.01760738540461255,38150.5100398313,38726.6523805477,37426.3816176708,Japan,3,2021
Republic of Korea,High-income Asia Pacific,High-income,KOR,high,1.6881273795692364,0.4419661752963549,0.41009346393269674,0.1577520850630049,0.3711048188302874,0.26604033903743274,1.6881273795692364,0.4419661752963549,0.41009346393269674,0.1577520850630049,0.3711048188302874,0.26604033903743274,1.6881273795692364,0.4419661752963549,0.41009346393269674,0.1577520850630049,0.3711048188302874,0.26604033903743274,0.48453412824084025,0.2980449173010069,0.09513083522311078,0.07217588225416151,0.2039875014739764,0.1994348890351132,0.02648080263474427,0.04864272895238563,0.00895450437622764,0.03148983538666258,0.0024904529819379,0.00846975719563838,2.100294898770228,0.4061011346443306,0.8696686990432901,0.20019832658494657,0.38101538142794333,0.2576774313749992,7.2547,139.93,51570479.88668778,1778108.5658791177,0.0352386256597886,0.00424405840845884,0.1402105806711721,0.01755392083943036,40288.9236344648,42735.4841713371,38709.6005897899,Republic of Korea,3,2021
Singapore,High-income Asia Pacific,High-income,SGP,mid,0.20912032227988403,0.12602620906791318,0.04564567849956032,0.04047381682546083,0.05037280240856667,0.0512174921013277,1.03567312038046,0.23383258108728625,0.3105257723317468,0.1109081018048032,0.09329173505993596,0.07301329713920077,0.9552684181742614,0.22962858656603863,0.16183179536324757,0.0756314838068689,0.0930318355065681,0.06675842525514745,0.20912032227988403,0.12602620906791318,0.04564567849956032,0.04047381682546083,0.05037280240856667,0.0512174921013277,0.01366428555683201,0.02772544663423117,0.00287443276420751,0.00813279103491498,9.18511534995116e-4,0.00308529762740335,1.03567312038046,0.23383258108728625,0.3105257723317468,0.1109081018048032,0.09329173505993596,0.07301329713920077,1.1604,204.66,5727285.71483976,234241.08135972405,0.0293815067580889,0.00370609556200485,0.1459815059012318,0.0203126543254707,92883.8998790882,109603.216819072,66527.9187809006,Singapore,3,2021
High-income North America,High-income North America,High-income,NA,NA,58.66876205907594,12.555749058412866,10.106322666684306,3.4527065922701707,8.387572405958025,5.176027588792657,58.67801674932994,12.555749252969347,10.109158725805951,3.452706750106448,8.388461287010843,5.17602763651266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021
Canada,High-income North America,High-income,CAN,high,4.344271782423878,1.154525482429961,1.046472853933036,0.3953707016541893,0.681155576037035,0.4673440946008104,4.344271782423878,1.154525482429961,1.046472853933036,0.3953707016541893,0.681155576037035,0.4673440946008104,4.344271782423878,1.154525482429961,1.046472853933036,0.3953707016541893,0.681155576037035,0.4673440946008104,1.1520957734347186,0.69549892644277,0.25223720468685323,0.18579884225469012,0.3014227233393441,0.28462272334235916,0.06573670132028335,0.10321731469235458,0.01500981142716616,0.04195975621769213,0.00550632836331534,0.01724356741080336,5.1711320000961685,1.2223331374234456,2.0160184184184895,0.5352470604154452,0.6775230515393387,0.4964129066439961,12.8291,342.52,37469206.97581572,1349547.2482137715,0.0542490162499338,0.00607286690719019,0.2087824188971703,0.01984313987810894,44359.0321023631,48993.6109786619,41796.4527608594,Canada,3,2021
Greenland,High-income North America,High-income,GRL,low,1.012354333855856e-4,1.8609844844900947e-4,2.297008556768404e-5,7.519026658570047e-5,6.309490877828507e-6,1.975629655931408e-5,0.00935592568739178,0.00221816080710299,0.00285902920721119,0.00104669876917973,8.951905436964804e-4,7.031290153322214e-4,0.00849078362632875,0.00204838338168403,0.00144858598488918,6.478814540639103e-4,9.02797982507374e-4,7.187805501778036e-4,0.00177476921156439,0.00110759158910935,3.777822529925977e-4,3.1549506989964564e-4,4.127043774867648e-4,4.39306776866181e-4,1.012354333855856e-4,1.8609844844900947e-4,2.297008556768404e-5,7.519026658570047e-5,6.309490877828507e-6,1.975629655931408e-5,0.00935592568739178,0.00221816080710299,0.00285902920721119,0.00104669876917973,8.951905436964804e-4,7.031290153322214e-4,NA,NA,56102.51322357924,2521.470506596739,0.0473985487928192,0.0058711785691226,0.1505204235425867,0.02031415735222594,81701.1071499693,105469.995642443,63224.2729399941,Greenland,3,2021
United States of America,High-income North America,High-income,USA,high,54.32438904121867,12.502555950429608,9.059826842665704,3.4299948709766013,7.706410520430112,5.154886138101808,54.32438904121867,12.502555950429608,9.059826842665704,3.4299948709766013,7.706410520430112,5.154886138101808,54.32438904121867,12.502555950429608,9.059826842665704,3.4299948709766013,7.706410520430112,5.154886138101808,13.086096357048092,8.378712444694113,2.53094169773159,2.049857371244646,4.09734915703667,4.1400360868442645,0.7761846164664056,1.3778689178142598,0.1724874965823296,0.4794821826963532,0.07767620110397004,0.240303873414566,59.45849401774485,12.170570268361816,17.63756035403637,4.488352612411294,7.654890996747332,5.4113504707831055,133.5058,405.46,332643423.7097701,12076209.606840014,0.0896525554137145,0.00991397168846795,0.1341051017384948,0.01229986127471845,58751.8073144687,66125.674951423,54651.0311573932,United States of America,3,2021
Southern Latin America,Southern Latin America,High-income,NA,NA,0.6022802822224662,0.36337785994453026,0.12748413344762458,0.1257174852329921,0.16564835820050447,0.18517484426605063,4.961501210072809,1.012154813312326,1.825833126853291,0.6719018775710752,0.4465965287242192,0.3037670739854962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021
Argentina,Southern Latin America,High-income,ARG,mid,0.5260316796289592,0.35884671707205446,0.10697147879668772,0.12304486953298824,0.14749557832173937,0.18380464481515224,2.715165635535569,0.9128395129367134,0.9693482959365992,0.6154418672187736,0.28456912316632627,0.2864858085223777,2.3378916736186213,0.8364917124055191,0.4742564622837568,0.3359081678367953,0.2919047702146381,0.2941556644013221,0.5260316796289592,0.35884671707205446,0.10697147879668772,0.12304486953298824,0.14749557832173937,0.18380464481515224,0.02710232195951057,0.05730189122856923,0.00636759715068377,0.0263118187405056,0.00206185407208536,0.00673083733754908,2.715165635535569,0.9128395129367134,0.9693482959365992,0.6154418672187736,0.28456912316632627,0.2864858085223777,1.106,24.55,45487217.34507201,3181193.6874047257,0.0540102541548344,0.00620817028867669,0.1434921939072546,0.01929567287948215,17984.9588039322,22119.3683946301,15846.5139668735,Argentina,3,2021
Chile,Southern Latin America,High-income,CHL,low,0.02298054519425359,0.04227895262262819,0.00707331968232661,0.02172910228046921,0.00110565203759559,0.00434524868936862,1.991050792256002,0.4284494183194701,0.7483758620247464,0.2620783364120867,0.1282424404854728,0.09509705122563644,1.7156063651481612,0.39935815607018993,0.3679178589266115,0.1558507903419281,0.1306880707428556,0.09443816766804224,0.3744049349161586,0.2267882394219608,0.10514140896506856,0.0966823539231794,0.06986069171837164,0.07056385898708056,0.02298054519425359,0.04227895262262819,0.00707331968232661,0.02172910228046921,0.00110565203759559,0.00434524868936862,1.991050792256002,0.4284494183194701,0.7483758620247464,0.2620783364120867,0.1282424404854728,0.09509705122563644,0.4696,24.58,18797847.241958253,886230.3086733967,0.0593583408620854,0.00686429004308539,0.1807774094029416,0.0192523421903598,22795.7267892638,24216.663338427,21754.8203578442,Chile,3,2021
Uruguay,Southern Latin America,High-income,URY,mid,0.05326805739925341,0.03853560573818857,0.01343933496861023,0.01388136481050745,0.01704712784116951,0.02206114927104618,0.25528478228123863,0.08724955973803472,0.10810896889194548,0.06323279798711001,0.03378496507242019,0.03401275644781128,0.20582665002433173,0.07159910352737486,0.0539261387136157,0.03432440038497782,0.03241217461256579,0.03129369285453093,0.05326805739925341,0.03853560573818857,0.01343933496861023,0.01388136481050745,0.01704712784116951,0.02206114927104618,0.00262600707148364,0.00514895345058075,7.96370126384855e-4,0.00277507724692104,2.6149528874125377e-4,0.00130000484085184,0.25528478228123863,0.08724955973803472,0.10810896889194548,0.06323279798711001,0.03378496507242019,0.03401275644781128,0.1075,30.56,3405618.2886651014,229003.31310736577,0.069370198826942,0.0082319196990097,0.2088206218327808,0.01925348679303229,20678.9176928386,21544.1979442402,19402.9299976719,Uruguay,3,2021
